MedianIncome,HouseAge,AvgRooms,AvgBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,lat,lon,name,admin1,admin2,cc,IncomeCategory,HouseAgeCategory,bedrooms_per_room,rooms_per_person
27218.0,38.0,3.0,1.0,1240.0,2.3,32.64,-117.09,145900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.3043478260869565
25070.0,30.0,3.0,1.1,2126.0,2.7,32.64,-117.09,142700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.111111111111111
25658.0,29.0,3.0,1.0,1236.0,2.7,32.64,-117.1,134700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.111111111111111
16322.0,20.0,3.0,1.1,1302.0,2.2,32.64,-117.09,57499.99999999999,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.3666666666666667,1.3636363636363635
16201.0,19.0,3.0,1.0,1205.0,1.5,32.64,-117.09,131300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.3333333333333333,2.0
24148.0,27.0,3.0,1.0,1935.0,2.6,32.63,-117.09,67500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.1538461538461537
18580.0,23.0,3.0,1.1,1025.0,2.5,32.64,-117.11,67500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.2
21719.0,27.0,3.0,1.1,1078.0,2.2,32.62,-117.11,131500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.3636363636363635
30730.0,37.0,5.0,1.0,867.0,3.0,32.62,-117.09,128699.99999999999,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.6666666666666667
24866.0,37.0,4.0,1.0,1344.0,3.2,32.62,-117.09,129700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.25
21955.0,34.0,4.0,1.0,1153.0,3.0,32.62,-117.09,129700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.3333333333333333
21281.0,33.0,3.0,1.1,1607.0,2.1,32.63,-117.08,139800.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.4285714285714286
19470.0,24.0,3.0,1.0,2002.0,2.2,32.64,-117.09,147500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.3636363636363635
18417.0,33.0,3.0,1.0,420.0,2.6,32.63,-117.09,150000.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.1538461538461537
46478.0,38.0,5.0,0.9,745.0,2.5,32.64,-117.07,150400.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.18,2.0
34550.0,37.0,6.0,1.1,1026.0,2.9,32.63,-117.07,156900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.18333333333333335,2.0689655172413794
22401.0,30.0,3.0,1.1,1593.0,2.2,32.64,-117.07,129500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.3636363636363635
41250.0,37.0,5.0,1.0,612.0,2.6,32.63,-117.06,160200.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.923076923076923
39167.0,36.0,5.0,0.9,408.0,3.0,32.62,-117.06,189700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.18,1.6666666666666667
35583.0,40.0,5.0,1.1,796.0,2.6,32.63,-117.07,154900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.22000000000000003,1.923076923076923
37583.0,37.0,5.0,1.1,1056.0,2.5,32.63,-117.07,145500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.22000000000000003,2.0
26146.0,30.0,5.0,1.1,1827.0,3.7,32.63,-117.08,159400.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.22000000000000003,1.3513513513513513
22788.0,28.0,4.0,1.0,1266.0,2.9,32.63,-117.08,146300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.3793103448275863
30771.0,28.0,4.0,1.0,1353.0,2.6,32.62,-117.08,158600.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.5384615384615383
34773.0,36.0,5.0,1.0,818.0,2.7,32.62,-117.08,150400.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.8518518518518516
21548.0,23.0,3.0,1.0,640.0,2.0,32.61,-117.09,118800.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3333333333333333,1.5
36467.0,21.0,4.0,1.0,1335.0,3.2,32.61,-117.09,112999.99999999999,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.25
22685.0,16.0,3.0,1.0,3261.0,2.5,32.62,-117.08,151900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.3333333333333333,1.2
33514.0,27.0,4.0,1.1,1485.0,3.2,32.61,-117.08,149100.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.275,1.25
27838.0,19.0,4.0,1.1,2750.0,2.5,32.62,-117.07,155900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.275,1.6
28489.0,34.0,4.0,1.0,2609.0,2.7,32.61,-117.06,128299.99999999999,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,1.4814814814814814
21441.0,22.0,4.0,1.1,3222.0,2.7,32.61,-117.07,135500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.275,1.4814814814814814
19267.0,18.0,4.0,1.0,1042.0,1.9,32.6,-117.07,67500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.25,2.1052631578947367
16007.0,21.0,3.0,1.0,1327.0,2.7,32.59,-117.07,96200.0,32.58394,-117.11308,Imperial Beach,California,San Diego County,US,Low,21-40,0.3333333333333333,1.111111111111111
23929.0,30.0,3.0,1.1,220.0,4.6,32.59,-117.08,134400.0,32.58394,-117.11308,Imperial Beach,California,San Diego County,US,Low,21-40,0.3666666666666667,0.6521739130434783
22544.0,24.0,3.0,1.0,1334.0,2.8,32.6,-117.08,121900.00000000001,32.58394,-117.11308,Imperial Beach,California,San Diego County,US,Low,21-40,0.3333333333333333,1.0714285714285714
21765.0,10.0,4.0,1.1,1000.0,2.6,32.61,-117.07,128400.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.275,1.5384615384615383
20571.0,24.0,3.0,1.1,3123.0,2.5,32.61,-117.06,152300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3666666666666667,1.2
25625.0,23.0,3.0,0.9,1267.0,3.0,32.61,-117.06,131100.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.3,1.0
22903.0,13.0,4.0,1.1,983.0,2.5,32.6,-117.07,106300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.275,1.6
17472.0,25.0,4.0,1.0,434.0,1.9,32.6,-117.06,94600.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.25,2.1052631578947367
24191.0,24.0,4.0,1.1,1095.0,4.5,32.6,-117.06,107300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.275,0.8888888888888888
27014.0,33.0,4.0,0.9,989.0,4.5,32.6,-117.06,108200.00000000001,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.225,0.8888888888888888
41958.0,31.0,5.0,1.0,2334.0,2.8,32.63,-117.05,160100.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,21-40,0.2,1.7857142857142858
42851.0,34.0,5.0,1.0,2315.0,3.4,32.62,-117.05,144500.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.4705882352941178
49962.0,26.0,6.0,1.0,2000.0,3.4,32.62,-117.04,156000.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,21-40,0.16666666666666666,1.7647058823529411
35096.0,31.0,5.0,1.0,2585.0,3.6,32.61,-117.05,139900.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.3888888888888888
32633.0,21.0,5.0,1.1,3795.0,3.3,32.61,-117.05,129700.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.22000000000000003,1.5151515151515151
38615.0,26.0,4.0,0.9,1145.0,3.7,32.61,-117.05,139300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.225,1.081081081081081
42241.0,20.0,5.0,1.0,5094.0,3.6,32.6,-117.04,139800.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.2,1.3888888888888888
39076.0,18.0,5.0,1.0,3002.0,3.4,32.6,-117.04,152900.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.2,1.4705882352941178
30495.0,16.0,5.0,1.1,3073.0,3.6,32.59,-117.05,98300.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,0-20,0.22000000000000003,1.3888888888888888
41154.0,26.0,6.0,1.1,1228.0,3.7,32.63,-117.04,160200.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,21-40,0.18333333333333335,1.6216216216216215
46793.0,27.0,5.0,0.9,1089.0,3.7,32.62,-117.04,151900.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,21-40,0.18,1.3513513513513513
51539.0,23.0,6.0,0.9,778.0,3.4,32.61,-117.03,171300.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,21-40,0.15,1.7647058823529411
60087.0,22.0,6.0,1.0,523.0,3.4,32.61,-117.03,166900.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,21-40,0.16666666666666666,1.7647058823529411
51520.0,26.0,6.0,1.0,742.0,3.5,32.6,-117.03,143400.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,21-40,0.16666666666666666,1.7142857142857142
30366.0,19.0,6.0,1.1,1102.0,3.5,32.59,-117.02,98100.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.18333333333333335,1.7142857142857142
47068.0,6.0,5.0,1.1,4771.0,3.5,32.62,-116.98,184300.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.22000000000000003,1.4285714285714286
57660.0,30.0,6.0,1.0,1883.0,2.8,32.64,-117.06,186100.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Medium,21-40,0.16666666666666666,2.142857142857143
42204.0,29.0,5.0,1.0,2096.0,2.9,32.63,-117.06,169800.0,32.64005,-117.0842,Chula Vista,California,San Diego County,US,Low,21-40,0.2,1.7241379310344829
55248.0,22.0,6.0,1.0,1217.0,3.2,32.68,-116.98,156300.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Medium,21-40,0.16666666666666666,1.875
55510.0,17.0,6.0,1.0,1125.0,3.3,32.67,-117.01,266900.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.8181818181818183
66143.0,16.0,7.0,1.0,1002.0,3.3,32.67,-117.0,264100.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.14285714285714285,2.121212121212121
65772.0,20.0,8.0,1.0,635.0,3.5,32.67,-117.02,245200.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.125,2.2857142857142856
69664.0,11.0,7.0,1.0,4495.0,3.4,32.66,-117.01,293900.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.14285714285714285,2.058823529411765
66272.0,19.0,7.0,1.0,376.0,3.5,32.66,-117.02,273600.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.14285714285714285,2.0
56631.0,4.0,6.0,1.1,7985.0,3.0,32.65,-116.97,233400.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.18333333333333335,2.0
39519.0,15.0,6.0,1.1,2046.0,3.3,32.64,-116.99,193500.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.18333333333333335,1.8181818181818183
42155.0,8.0,8.0,1.3,3159.0,3.0,32.65,-117.04,247800.00000000003,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.1625,2.6666666666666665
76344.0,14.0,7.0,1.0,472.0,3.3,32.65,-117.03,290500.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.14285714285714285,2.121212121212121
49792.0,11.0,6.0,1.0,1391.0,2.9,32.64,-117.0,170400.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.16666666666666666,2.0689655172413794
57358.0,7.0,6.0,1.0,3269.0,3.3,32.63,-117.01,221600.00000000003,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.8181818181818183
40298.0,5.0,4.0,1.1,1213.0,2.4,32.64,-117.04,225599.99999999997,32.65783,-117.03003,Bonita,California,San Diego County,US,Low,0-20,0.275,1.6666666666666667
65151.0,5.0,6.0,1.0,157.0,3.7,32.64,-117.02,281700.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.6216216216216215
57789.0,13.0,6.0,0.9,1165.0,3.5,32.63,-117.03,227700.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.15,1.7142857142857142
52489.0,14.0,6.0,1.0,1466.0,3.2,32.63,-117.03,213700.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.875
51354.0,26.0,6.0,1.1,1166.0,2.9,32.63,-117.04,181600.0,32.65783,-117.03003,Bonita,California,San Diego County,US,Medium,21-40,0.18333333333333335,2.0689655172413794
31771.0,17.0,6.0,1.1,1410.0,2.9,32.74,-116.99,189900.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,0-20,0.18333333333333335,2.0689655172413794
26944.0,17.0,5.0,1.1,1995.0,2.6,32.74,-116.98,158300.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,0-20,0.22000000000000003,1.923076923076923
49286.0,24.0,5.0,0.9,454.0,2.7,32.74,-116.98,173700.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.18,1.8518518518518516
51098.0,16.0,5.0,0.9,1754.0,3.0,32.74,-116.98,162300.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Medium,0-20,0.18,1.6666666666666667
45135.0,15.0,6.0,1.1,1914.0,3.0,32.72,-116.98,158300.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.18333333333333335,2.0
50864.0,16.0,6.0,1.0,530.0,3.7,32.73,-116.98,175300.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.6216216216216215
46667.0,4.0,5.0,0.9,571.0,3.1,32.72,-116.98,223300.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.18,1.6129032258064515
42192.0,14.0,5.0,1.1,3597.0,2.8,32.74,-116.97,176100.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Low,0-20,0.22000000000000003,1.7857142857142858
39583.0,7.0,4.0,1.0,1429.0,2.5,32.74,-116.95,141700.0,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Low,0-20,0.25,1.6
24567.0,18.0,4.0,1.0,1129.0,2.0,32.71,-116.96,155000.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.25,2.0
52671.0,17.0,5.0,1.0,960.0,3.4,32.73,-116.95,157100.0,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Medium,0-20,0.2,1.4705882352941178
59878.0,26.0,8.0,1.0,838.0,2.8,32.76,-116.97,270700.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Medium,21-40,0.125,2.857142857142857
43750.0,25.0,6.0,1.1,1905.0,3.0,32.75,-116.98,214000.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Low,21-40,0.18333333333333335,2.0
47973.0,28.0,5.0,1.0,1720.0,2.9,32.75,-116.97,186900.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Low,21-40,0.2,1.7241379310344829
29886.0,18.0,4.0,1.1,802.0,2.3,32.75,-116.98,170800.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Low,0-20,0.275,1.7391304347826089
61768.0,33.0,5.0,0.9,1348.0,2.6,32.76,-116.97,228900.00000000003,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Medium,21-40,0.18,1.923076923076923
49528.0,13.0,7.0,1.2,2074.0,2.8,32.76,-116.95,266200.0,32.76397,-116.96877,Casa de Oro-Mount Helix,California,San Diego County,US,Low,0-20,0.17142857142857143,2.5
51221.0,4.0,6.0,1.0,6945.0,2.9,32.75,-116.94,229700.00000000003,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Medium,0-20,0.16666666666666666,2.0689655172413794
59202.0,9.0,6.0,1.0,947.0,3.1,32.76,-116.92,181300.0,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.9354838709677418
52741.0,7.0,6.0,1.0,862.0,3.6,32.76,-116.92,249400.00000000003,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Medium,0-20,0.16666666666666666,1.6666666666666665
47813.0,5.0,5.0,1.1,4372.0,2.9,32.75,-116.91,240899.99999999997,32.74727,-116.9353,Rancho San Diego,California,San Diego County,US,Low,0-20,0.22000000000000003,1.7241379310344829
65645.0,31.0,6.0,0.9,805.0,2.7,32.76,-117.0,189100.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Medium,21-40,0.15,2.222222222222222
46250.0,21.0,6.0,1.0,1645.0,2.8,32.76,-116.99,273500.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.16666666666666666,2.142857142857143
39844.0,18.0,5.0,1.0,1952.0,3.2,32.74,-116.99,215300.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,0-20,0.2,1.5625
18856.0,17.0,4.0,1.2,1423.0,2.8,32.74,-117.0,118800.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,0-20,0.3,1.4285714285714286
40357.0,30.0,4.0,0.9,1103.0,2.9,32.73,-116.99,153800.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.225,1.3793103448275863
39545.0,26.0,5.0,1.0,2065.0,3.0,32.75,-117.01,178100.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.2,1.6666666666666667
43088.0,34.0,5.0,1.0,973.0,2.7,32.75,-117.01,152500.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.2,1.8518518518518516
26973.0,31.0,5.0,1.1,2098.0,3.1,32.74,-117.01,135200.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.22000000000000003,1.6129032258064515
28646.0,22.0,4.0,1.0,1556.0,2.9,32.73,-117.01,120800.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,21-40,0.25,1.3793103448275863
37647.0,17.0,5.0,1.0,3424.0,3.0,32.73,-117.0,127600.0,32.74477,-116.99892,Spring Valley,California,San Diego County,US,Low,0-20,0.2,1.6666666666666667
21362.0,10.0,4.0,1.1,2352.0,2.7,32.72,-117.0,143200.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.275,1.4814814814814814
23068.0,12.0,4.0,1.0,2104.0,3.0,32.72,-117.01,132300.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.25,1.3333333333333333
40445.0,15.0,5.0,1.0,2629.0,4.3,32.7,-116.99,150100.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.2,1.1627906976744187
43715.0,23.0,6.0,1.0,1456.0,3.2,32.7,-117.0,131000.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,21-40,0.16666666666666666,1.875
34551.0,18.0,5.0,1.0,1277.0,2.9,32.71,-116.98,121400.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.2,1.7241379310344829
38904.0,21.0,5.0,1.0,2355.0,4.0,32.71,-116.99,113799.99999999999,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,21-40,0.2,1.25
37250.0,22.0,5.0,1.1,1395.0,3.4,32.71,-117.0,123500.00000000001,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,21-40,0.22000000000000003,1.4705882352941178
29810.0,20.0,5.0,1.0,1977.0,3.0,32.71,-117.01,129099.99999999999,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.2,1.6666666666666667
40391.0,15.0,6.0,1.0,334.0,2.5,32.72,-116.99,169500.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.16666666666666666,2.4
47750.0,14.0,6.0,1.1,1046.0,3.7,32.72,-116.99,143300.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.18333333333333335,1.6216216216216215
38295.0,13.0,6.0,1.0,719.0,3.3,32.72,-116.99,149600.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.16666666666666666,1.8181818181818183
47679.0,11.0,6.0,0.9,441.0,2.5,32.72,-116.99,169500.0,32.70811,-116.99725,La Presa,California,San Diego County,US,Low,0-20,0.15,2.4
35000.0,30.0,5.0,1.1,2012.0,2.7,32.74,-117.02,144700.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.22000000000000003,1.8518518518518516
35096.0,34.0,5.0,1.0,1169.0,2.9,32.73,-117.03,142000.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,1.7241379310344829
34784.0,32.0,5.0,1.0,997.0,3.0,32.73,-117.03,154400.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,1.6666666666666667
30125.0,37.0,6.0,1.1,404.0,3.0,32.74,-117.03,130400.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.18333333333333335,2.0
47952.0,22.0,6.0,1.1,3280.0,4.0,32.73,-117.02,141400.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.18333333333333335,1.5
37763.0,36.0,5.0,1.0,1142.0,3.2,32.72,-117.02,126899.99999999999,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,1.5625
35861.0,38.0,5.0,1.0,1557.0,2.5,32.73,-117.03,123600.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,2.0
35938.0,38.0,4.0,0.9,505.0,2.7,32.72,-117.03,125400.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.225,1.4814814814814814
30589.0,37.0,4.0,1.0,1515.0,3.4,32.72,-117.03,120600.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.25,1.1764705882352942
40813.0,24.0,6.0,1.1,3020.0,3.3,32.72,-117.04,137000.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.18333333333333335,1.8181818181818183
32717.0,36.0,5.0,1.0,1097.0,2.8,32.73,-117.04,130700.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,1.7857142857142858
35492.0,25.0,4.0,1.0,1032.0,3.7,32.73,-117.04,125400.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.25,1.081081081081081
39485.0,35.0,6.0,1.1,1694.0,2.9,32.72,-117.05,133900.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.18333333333333335,2.0689655172413794
35529.0,27.0,5.0,1.0,1763.0,3.1,32.73,-117.05,133900.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,1.6129032258064515
24345.0,35.0,4.0,1.1,991.0,2.4,32.74,-117.03,129700.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.275,1.6666666666666667
36848.0,33.0,4.0,1.0,2288.0,2.8,32.74,-117.04,140700.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.25,1.4285714285714286
18594.0,12.0,3.0,1.1,2000.0,2.3,32.74,-117.02,119200.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,0-20,0.3666666666666667,1.3043478260869565
17179.0,5.0,3.0,1.0,1727.0,2.3,32.74,-117.04,132000.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,0-20,0.3333333333333333,1.3043478260869565
35192.0,36.0,5.0,1.1,1070.0,2.7,32.75,-117.04,144000.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.22000000000000003,1.8518518518518516
28306.0,29.0,4.0,1.0,1437.0,2.4,32.75,-117.05,142900.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.25,1.6666666666666667
27014.0,43.0,5.0,1.0,826.0,2.5,32.75,-117.05,133700.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,41-60,0.2,2.0
28750.0,34.0,4.0,1.0,918.0,2.2,32.77,-117.03,161200.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,21-40,0.25,1.8181818181818181
10278.0,15.0,3.0,1.0,543.0,1.7,32.76,-117.02,154200.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,0-20,0.3333333333333333,1.7647058823529411
31100.0,40.0,5.0,1.0,976.0,2.1,32.76,-117.02,185700.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,21-40,0.2,2.380952380952381
52835.0,33.0,5.0,1.0,1345.0,2.4,32.75,-117.02,217099.99999999997,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Medium,21-40,0.2,2.0833333333333335
30897.0,24.0,5.0,1.1,3898.0,2.5,32.75,-117.03,187300.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.22000000000000003,2.0
27340.0,26.0,4.0,1.0,2199.0,2.2,32.77,-117.04,148900.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,21-40,0.25,1.8181818181818181
31410.0,43.0,5.0,1.1,1534.0,2.5,32.76,-117.04,141400.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,41-60,0.22000000000000003,2.0
36625.0,37.0,5.0,1.0,2076.0,2.4,32.76,-117.05,154800.0,32.74255,-117.03142,Lemon Grove,California,San Diego County,US,Low,21-40,0.2,2.0833333333333335
37368.0,37.0,5.0,1.0,1285.0,2.3,32.76,-117.04,152200.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,21-40,0.2,2.173913043478261
29624.0,16.0,4.0,1.0,3769.0,2.1,32.77,-117.04,144700.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,0-20,0.25,1.9047619047619047
23393.0,19.0,3.0,1.1,2572.0,1.9,32.77,-117.03,118200.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,0-20,0.3666666666666667,1.5789473684210527
47941.0,37.0,6.0,0.9,529.0,2.8,32.78,-117.05,161700.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,21-40,0.15,2.142857142857143
25707.0,17.0,3.0,1.1,2957.0,1.9,32.78,-117.03,171300.0,32.76783,-117.02308,La Mesa,California,San Diego County,US,Low,0-20,0.3666666666666667,1.5789473684210527
